0.00581467	191.02	-0.83932	100
0.00653714	144.557	-1.02935	100
0.0469368	82.0819	-0.163662	100
0.031878	207.898	1.27649	100
0.0439879	82.5937	-0.807755	100
0.0122114	73.0855	-1.17748	100
0.0285173	341.931	-0.602119	100
0.192203	119.051	0.294595	100
0.031917	144.982	-0.32884	100
0.0200416	1091.98	-0.755496	100
0.00366923	7485.59	-1.43356	100
0.00188747	490125	-2.14022	100
0.024288	46.9258	-1.72196	100
0.0375013	182.473	-0.46342	100
0.0166163	592.309	-0.905227	100
0.0327438	1961.36	-0.376755	100
0.0343085	109.542	-1.04867	100
0.00926332	50.6079	-2.003	100
0.0197908	1955.5	-0.859936	100
0.0997197	74.3335	-0.430856	100
0.0566105	89.9389	-0.871919	100
0.00207206	1423.86	-1.41797	100
0.0575556	180.561	0.886693	100
0.123159	321.789	-0.444768	100
0.0626025	305.876	-0.314657	100
0.0477843	407.532	0.136796	100
0.0130029	1082.55	-0.937751	100
0.0490111	86.5128	-0.920875	100
0.00543016	353.944	-0.863635	100
1.06592	517.299	-0.154375	100
0.0255115	198.36	-0.960055	100
0.280513	94.0205	-1.1634	100
0.0114563	139.234	-1.01063	100
0.172898	251.43	-0.198803	100
0.0643377	258.682	-0.657289	100
0.0215735	660.168	-0.0857551	100
0.0108498	288.828	-1.05973	100
0.0161118	727.021	-1.08116	100
0.00453329	722.187	-0.402324	100
0.00901711	266.964	-0.953547	100
